"Comunidad","Provincia","Municipio","Población","Latitud","Longitud"
"Extremadura","Cáceres","Botija",188,39.34631,-6.07199
"Extremadura","Cáceres","Brozas",1746,39.61208,-6.777935
"Extremadura","Cáceres","Cabañas del Castillo",407,39.54757,-5.511646
"Extremadura","Cáceres","Cabezabellosa",335,40.13789,-6.001263
"Extremadura","Cáceres","Cabezuela del Valle",2127,40.19462,-5.807104
"Extremadura","Cáceres","Cabrero",349,40.11537,-5.893142
"Extremadura","Cáceres","Cáceres",96441,39.47618,-6.37076
"Extremadura","Cáceres","Cachorrilla",82,39.91569,-6.668756
"Extremadura","Cáceres","Cadalso",407,40.23775,-6.541749
"Extremadura","Cáceres","Calzadilla",455,40.06121,-6.531847
"Extremadura","Cáceres","Caminomorisco",1120,40.32347,-6.290466
"Extremadura","Cáceres","Campillo de Deleitosa",84,39.70359,-5.572512
"Extremadura","Cáceres","Campo Lugar",804,39.19566,-5.770979
"Extremadura","Cáceres","Cañamero",1601,39.3801,-5.388996
"Extremadura","Cáceres","Cañaveral",1008,39.78916,-6.394412
"Extremadura","Cáceres","Carbajo",177,39.60311,-7.195372
"Extremadura","Cáceres","Carcaboso",1069,40.04923,-6.213867
"Extremadura","Cáceres","Carrascalejo",225,39.64698,-5.215979
"Extremadura","Cáceres","Casar de Cáceres",4477,39.56156,-6.416811
"Extremadura","Cáceres","Casar de Palomero",993,40.29464,-6.256925
"Extremadura","Cáceres","Casares de las Hurdes",369,40.44009,-6.287865
"Extremadura","Cáceres","Casas de Don Antonio",177,39.23449,-6.290927
"Extremadura","Cáceres","Casas de Don Gómez",330,40.00901,-6.602018
"Extremadura","Cáceres","Casas del Castañar",578,40.10815,-5.906427
"Extremadura","Cáceres","Casas del Monte",768,40.20384,-5.961104
"Extremadura","Cáceres","Casas de Millán",564,39.81559,-6.330875
"Extremadura","Cáceres","Casas de Miravete",112,39.72628,-5.745224
"Extremadura","Cáceres","Casatejada",1382,39.88761,-5.683491
"Extremadura","Cáceres","Casillas de Coria",344,39.96584,-6.635832
"Extremadura","Cáceres","Castañar de Ibor",1032,39.6278,-5.416543
"Extremadura","Cáceres","Ceclavín",1781,39.82228,-6.770211
"Extremadura","Cáceres","Cedillo",434,39.64955,-7.499236
"Extremadura","Cáceres","Cerezo",147,40.23718,-6.225346
"Extremadura","Cáceres","Cilleros",1555,40.11362,-6.792156
"Extremadura","Cáceres","Conquista de la Sierra",183,39.35096,-5.734497
"Extremadura","Cáceres","Coria",12114,39.98358,-6.539727
"Extremadura","Cáceres","Cuacos de Yuste",829,40.10612,-5.722965
"Extremadura","Cáceres","La Cumbre",828,39.4049,-5.977319
"Extremadura","Cáceres","Deleitosa",682,39.6431,-5.645743
"Extremadura","Cáceres","Descargamaría",108,40.30398,-6.487017
"Extremadura","Cáceres","Eljas",836,40.21554,-6.84604
"Extremadura","Cáceres","Escurial",869,39.16914,-5.885627
"Extremadura","Cáceres","Fresnedoso de Ibor",239,39.68388,-5.506371
"Extremadura","Cáceres","Galisteo",835,39.97344,-6.2659
"Extremadura","Cáceres","Garciaz",664,39.41329,-5.627286
"Extremadura","Cáceres","La Garganta",353,40.32863,-5.823368
"Extremadura","Cáceres","Garganta la Olla",883,40.11181,-5.77565
"Extremadura","Cáceres","Gargantilla",364,40.24803,-5.920274
"Extremadura","Cáceres","Gargüera",182,40.06156,-5.928524
"Extremadura","Cáceres","Garrovillas de Alconétar",1959,39.70975,-6.54906
"Extremadura","Cáceres","Garvín",94,39.71982,-5.345633
"Extremadura","Cáceres","Gata",1353,40.23882,-6.595838
"Extremadura","Cáceres","El Gordo",369,39.86602,-5.343741
"Extremadura","Cáceres","La Granja",313,40.23901,-5.994181
"Extremadura","Cáceres","Guadalupe",1752,39.45216,-5.330024
"Extremadura","Cáceres","Guijo de Coria",189,40.1011,-6.463475
"Extremadura","Cáceres","Guijo de Galisteo",1487,40.09397,-6.409966
"Extremadura","Cáceres","Guijo de Granadilla",487,40.1938,-6.163253
"Extremadura","Cáceres","Guijo de Santa Bárbara",363,40.1547,-5.654811
"Extremadura","Cáceres","Herguijuela",267,39.37516,-5.759802
"Extremadura","Cáceres","Hernán-Pérez",411,40.21267,-6.464512
"Extremadura","Cáceres","Herrera de Alcántara",224,39.63796,-7.40579
"Extremadura","Cáceres","Herreruela",325,39.46328,-6.906601
"Extremadura","Cáceres","Hervás",3921,40.2739,-5.866045
"Extremadura","Cáceres","Hinojal",388,39.70812,-6.357864
"Extremadura","Cáceres","Holguera",593,39.89969,-6.349081
"Extremadura","Cáceres","Hoyos",858,40.17185,-6.721882
"Extremadura","Cáceres","Huélaga",205,40.05581,-6.615004
"Extremadura","Cáceres","Ibahernando",545,39.32561,-5.917909
"Extremadura","Cáceres","Jaraicejo",436,39.66704,-5.812926
"Extremadura","Cáceres","Jaraíz de la Vera",6720,40.06082,-5.757348
"Extremadura","Cáceres","Jarandilla de la Vera",2845,40.12643,-5.658391
"Extremadura","Cáceres","Jarilla",139,40.17308,-6.002533
"Extremadura","Cáceres","Jerte",1200,40.21983,-5.755953
"Extremadura","Cáceres","Ladrillar",185,40.46568,-6.224111
"Extremadura","Cáceres","Logrosán",1903,39.33704,-5.486933
"Extremadura","Cáceres","Losar de la Vera",2805,40.12332,-5.605157
"Extremadura","Cáceres","Madrigal de la Vera",1533,40.14826,-5.369092
"Extremadura","Cáceres","Madrigalejo",1708,39.13836,-5.628703
"Extremadura","Cáceres","Madroñera",2364,39.42639,-5.754245
"Extremadura","Cáceres","Majadas",1267,39.94258,-5.748076
"Extremadura","Cáceres","Malpartida de Cáceres",4030,39.44617,-6.505743
"Extremadura","Cáceres","Malpartida de Plasencia",4673,39.97929,-6.048531
"Extremadura","Cáceres","Marchagaz",236,40.26732,-6.275044
"Extremadura","Cáceres","Mata de Alcántara",286,39.71692,-6.81734
"Extremadura","Cáceres","Membrío",572,39.52709,-7.056417
"Extremadura","Cáceres","Mesas de Ibor",152,39.75625,-5.54389
"Extremadura","Cáceres","Miajadas",9370,39.15122,-5.907261
"Extremadura","Cáceres","Millanes",223,39.85034,-5.580376
"Extremadura","Cáceres","Mirabel",632,39.86226,-6.23199
"Extremadura","Cáceres","Mohedas de Granadilla",850,40.26815,-6.202794
"Extremadura","Cáceres","Monroy",884,39.63814,-6.213188
"Extremadura","Cáceres","Montánchez",1608,39.22698,-6.146751
"Extremadura","Cáceres","Montehermoso",5586,40.08851,-6.348759
"Extremadura","Cáceres","Moraleja",6578,40.06754,-6.657399
"Extremadura","Cáceres","Morcillo",369,40.01879,-6.397771
"Extremadura","Cáceres","Navaconcejo",2044,40.17633,-5.829202
"Extremadura","Cáceres","Navalmoral de la Mata",17028,39.88757,-5.560554
"Extremadura","Cáceres","Navalvillar de Ibor",378,39.58443,-5.414059
"Extremadura","Cáceres","Navas del Madroño",1259,39.62302,-6.651073
"Extremadura","Cáceres","Navezuelas",649,39.51123,-5.438606
"Extremadura","Cáceres","Nuñomoral",1202,40.40713,-6.246152
"Extremadura","Cáceres","Oliva de Plasencia",292,40.11187,-6.086882
"Extremadura","Cáceres","Palomero",445,40.24598,-6.276446
"Extremadura","Cáceres","Pasarón de la Vera",592,40.05243,-5.820242
"Extremadura","Cáceres","Pedroso de Acim",92,39.824,-6.41306
"Extremadura","Cáceres","Peraleda de la Mata",1431,39.85395,-5.461355
"Extremadura","Cáceres","Peraleda de San Román",277,39.74103,-5.386428
"Extremadura","Cáceres","Perales del Puerto",903,40.15448,-6.68132
"Extremadura","Cáceres","Pescueza",150,39.91832,-6.64637
"Extremadura","Cáceres","La Pesga",955,40.32642,-6.176128
"Extremadura","Cáceres","Piedras Albas",125,39.78506,-6.926807
"Extremadura","Cáceres","Pinofranqueado",1763,40.30349,-6.332713
"Extremadura","Cáceres","Piornal",1454,40.11704,-5.850621
"Extremadura","Cáceres","Plasencia",39829,40.0305,-6.088251
"Extremadura","Cáceres","Plasenzuela",518,39.38169,-6.047251
"Extremadura","Cáceres","Portaje",380,39.918,-6.561548
"Extremadura","Cáceres","Portezuelo",206,39.81164,-6.475103
"Extremadura","Cáceres","Pozuelo de Zarzón",428,40.14914,-6.415245
"Extremadura","Cáceres","Puerto de Santa Cruz",264,39.31549,-5.859532
"Castilla León","Cáceres","Rebollar",196,41.91376,-2.50513
"Extremadura","Cáceres","Rebollar",196,40.15337,-5.898876
"Extremadura","Cáceres","Riolobos",1180,39.92095,-6.304895
"Extremadura","Cáceres","Robledillo de Gata",94,40.32271,-6.470017
"Extremadura","Cáceres","Robledillo de la Vera",259,40.10108,-5.589018
"Extremadura","Cáceres","Robledillo de Trujillo",368,39.26907,-5.981236
"Extremadura","Cáceres","Robledollano",320,39.61113,-5.510137
"Extremadura","Cáceres","Romangordo",251,39.74132,-5.699617
"Extremadura","Cáceres","Ruanes",81,39.32804,-6.014173
"Extremadura","Cáceres","Salorino",537,39.47884,-7.00886
"Extremadura","Cáceres","Salvatierra de Santiago",248,39.30373,-6.032602
"Extremadura","Cáceres","San Martín de Trevejo",702,40.21355,-6.795899
"Extremadura","Cáceres","Santa Ana",307,39.30836,-5.991424
"Extremadura","Cáceres","Santa Cruz de la Sierra",322,39.33632,-5.846525
"Extremadura","Cáceres","Santa Cruz de Paniagua",286,40.19156,-6.341215
"Extremadura","Cáceres","Santa Marta de Magasca",292,39.51199,-6.099321
"Extremadura","Cáceres","Santiago de Alcántara",465,39.60579,-7.244205
"Extremadura","Cáceres","Santiago del Campo",247,39.62868,-6.362584
"Extremadura","Cáceres","Santibáñez el Alto",379,40.18597,-6.546609
